squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
91250,88,0,0,73,6207,8,3,1997,1,1,9598,2750,273,0,3,9129722.7
26308,85,0,0,16,11385,10,10,2017,0,0,1819,1079,539,0,10,2631805.7
65779,99,0,1,80,52650,9,9,2006,1,1,8673,2478,210,1,5,6583911.6
93091,33,1,1,43,87131,7,9,1993,0,1,5077,8404,144,1,8,9317741.3
62783,38,0,1,4,20026,6,9,2018,1,0,1926,4423,602,1,10,6281080.8
56666,13,0,0,63,80634,8,9,2000,1,1,6911,7146,543,1,9,5671002.0
20447,11,0,1,99,2453,4,4,2020,1,0,9134,2479,642,1,8,2056119.0
44513,65,0,1,49,45227,3,4,2013,1,1,425,9967,813,0,5,4457776.3
16631,68,0,0,95,69479,1,9,2003,1,1,1180,3762,681,0,10,1667835.3
84612,6,0,1,50,11155,7,9,2001,0,1,5327,5294,424,0,6,8466374.1
64213,96,0,0,32,77551,3,4,1996,0,1,1217,121,167,1,2,6422841.6
16249,71,0,0,77,86994,4,3,2009,0,1,4661,4916,297,1,0,1627810.9
73177,38,1,0,5,29791,4,6,2011,1,1,695,5899,819,1,4,7321281.1
86617,95,0,0,69,71108,9,1,2021,1,1,9790,8030,234,1,9,8667306.1
17347,33,0,0,93,31368,2,3,1995,0,1,1771,2663,132,1,3,1742732.5
19796,4,1,0,30,59167,6,2,2005,1,0,9160,9986,745,1,6,1984461.5
96915,20,1,0,23,12882,10,10,2020,0,0,3272,8097,920,1,7,9695754.0
2310,61,1,0,9,82910,6,4,2012,1,0,8380,1472,470,1,0,234237.2
33793,63,1,0,42,55220,2,4,2000,1,0,9494,4010,784,1,5,3386082.0
22973,41,1,0,80,97510,1,9,2001,0,1,6044,1986,804,1,3,2302445.1
476,14,0,1,52,24467,4,4,2019,1,1,6630,6204,880,1,6,57103.9
97586,74,0,1,19,6593,8,10,2015,0,1,2516,3652,213,1,1,9763040.5
39477,14,0,0,59,51393,4,8,1999,1,0,8909,2992,373,1,9,3950541.9
41667,46,0,1,32,30699,8,8,1996,1,1,1772,9446,520,0,1,4174032.6
97435,90,1,0,67,62817,2,3,1990,0,0,2229,9850,197,1,8,9752191.0
4229,78,0,1,37,44250,10,6,2001,0,0,5829,7861,200,0,2,427872.1
40439,54,0,0,20,43137,8,4,1991,0,1,2494,1546,732,1,6,4045359.1
39699,99,0,1,48,41724,2,3,2007,0,0,9525,6156,358,0,8,3979425.7
11583,49,0,1,9,49595,6,6,2012,0,0,8636,4794,549,0,4,1161984.2
53753,49,1,1,37,90942,7,7,1999,1,0,9951,5184,998,1,8,5385374.9
12389,70,1,1,48,48969,4,2,2018,1,0,6033,807,161,1,4,1247818.8
20346,93,0,0,57,81460,2,8,1996,0,1,9419,4171,695,0,0,2039146.6
18929,79,1,0,76,80406,1,4,2009,0,1,8750,4616,682,1,0,1899066.9
30633,34,0,1,98,94748,5,2,2004,0,1,1395,793,270,0,7,3071938.4
88935,70,1,1,28,41025,4,5,2002,1,1,5359,5273,680,0,4,8903298.2
54976,21,1,0,53,74263,4,5,2020,0,0,210,1328,998,1,4,5506062.0
40849,75,0,0,21,85257,10,2,2007,0,0,7070,8345,793,0,2,4086314.7
27244,95,0,0,91,51203,9,7,1996,1,0,4237,723,293,1,6,2731619.6
75749,81,1,0,30,62511,5,3,2020,1,0,5132,1182,523,1,5,7579803.0
70247,96,1,0,46,461,7,6,2020,1,0,2074,2007,622,1,0,7034364.0
61241,19,0,0,45,80077,9,3,2019,0,1,6684,5966,766,0,2,6125986.9
9088,21,0,0,93,82230,9,9,2008,0,0,6869,2306,555,1,3,913263.8
11660,45,0,1,25,85834,10,4,2019,1,0,4061,5549,163,1,8,1169525.9
13591,18,1,0,28,62003,6,6,1990,1,1,1561,5983,735,0,4,1367021.0
33625,6,0,0,50,96233,3,7,2004,0,0,6539,536,211,1,8,3367500.4
27538,94,1,0,82,24662,8,4,2019,1,0,3849,9384,496,1,4,2758284.9
84653,83,0,0,20,53263,9,8,1997,0,1,8123,299,851,1,1,8467089.7
62887,45,0,1,7,91125,4,3,1993,1,0,292,744,675,0,4,6293710.3
28600,73,1,1,88,40148,5,10,2017,0,1,385,6324,428,1,0,2869556.7
37177,94,1,1,64,79047,2,3,2006,1,0,5049,8856,854,0,0,3729279.6
29578,2,0,0,5,71220,4,4,2003,1,1,9253,949,489,0,9,2959100.3
68643,71,1,1,2,78777,5,1,2020,0,1,8979,5541,614,0,9,6870485.0
23668,11,0,1,23,71643,5,7,2016,0,0,9512,1084,199,0,10,2372045.6
98559,33,0,0,94,64991,3,2,1991,0,1,3762,2324,173,1,4,9862559.1
51589,83,0,1,43,55528,6,10,1998,1,0,7867,7522,819,1,5,5167451.8
10483,46,1,1,19,65625,4,10,2001,0,0,7733,9749,352,1,9,1055996.1
99278,10,0,1,41,81024,4,5,2004,1,0,9887,3920,513,1,2,9932606.4
31723,19,1,1,72,64937,8,4,2006,0,0,6325,2842,295,1,5,3187117.6
87906,46,1,1,33,85121,1,9,1994,0,1,1489,3047,106,1,4,8799360.4
7236,30,0,0,52,56825,4,10,2003,1,0,9700,6972,140,0,5,725656.3
42272,11,0,0,9,2770,2,10,2009,0,0,7611,202,757,1,3,4228013.9
87781,72,1,1,44,74153,2,9,2011,1,1,3052,7070,933,1,10,8789651.1
64953,20,0,1,75,87185,10,4,2017,1,0,1855,2954,783,1,9,6505257.7
59288,44,0,1,8,46030,1,4,2021,1,0,4412,3771,219,0,9,5934463.1
36794,79,1,0,82,55157,5,2,2013,1,0,3235,7402,386,0,10,3684574.3
59300,61,0,1,81,92773,6,8,2016,0,0,5786,5305,298,1,8,5934782.6
1967,87,1,1,76,3509,2,10,2009,0,0,3038,4154,505,0,2,207245.9
48831,69,0,1,29,84669,3,9,2015,0,0,634,6304,634,1,3,4889109.5
44461,91,1,1,24,46939,4,6,2015,1,0,6427,9315,532,1,9,4454468.5
14750,30,1,0,12,18525,7,9,2014,1,1,5905,6651,643,1,8,1478391.4
87591,58,0,1,99,17735,8,9,2007,1,1,960,4425,322,1,5,8769079.7
51993,59,1,1,33,34373,6,10,2013,0,1,7531,6585,891,0,6,5208507.3
61485,74,0,0,17,73421,3,9,2008,1,0,7471,6422,501,0,7,6150376.8
50015,86,1,0,59,53363,7,9,2008,1,0,4798,2347,203,1,7,5009733.8
85757,94,1,0,99,64751,3,4,2009,0,0,6650,5873,367,1,0,8588192.9
68593,3,1,1,65,78866,3,3,2021,0,1,5603,9225,540,1,7,6867934.1
21247,81,1,1,43,48858,6,5,2004,1,0,7906,6437,815,0,4,2136110.4
58628,97,1,0,20,4597,5,1,2001,1,1,5168,5162,783,0,0,5868912.1
90832,54,0,0,90,56486,8,5,2011,0,0,8429,8117,185,0,8,9088841.1
62686,39,0,1,71,16804,1,2,1994,1,1,4240,1161,759,1,8,6272659.4
62483,27,1,1,76,97795,5,6,2003,1,0,3522,3566,201,0,7,6261216.3
99516,73,1,0,43,96226,1,7,2012,1,0,5178,2821,712,1,10,9955482.2
3542,16,1,1,92,30643,5,8,1998,1,1,6923,5570,414,1,10,363918.8
32115,84,1,0,41,17304,7,10,2000,1,0,1540,1794,694,1,6,3214734.0
61486,18,1,1,39,44679,1,4,1995,0,1,629,5658,231,1,7,6155982.5
25661,18,0,0,10,37780,10,6,2004,0,1,1752,1062,240,1,2,2567320.4
41440,40,0,1,22,17363,9,8,1998,1,0,2056,9647,870,1,3,4150108.8
41167,51,1,1,7,41198,3,4,2012,1,1,8507,2081,661,1,0,4121602.2
8732,25,0,0,37,90654,6,6,2021,1,0,4070,8862,763,1,7,876270.1
38633,75,1,1,2,10579,4,5,2014,0,1,9305,1088,905,0,3,3868669.4
27495,69,1,0,26,97951,4,6,1991,1,1,4614,3582,557,1,6,2756763.1
180,63,0,0,71,91418,2,2,2020,0,1,8598,3119,268,0,10,19638.0
40077,85,1,0,90,51219,7,6,2011,1,1,2350,5903,935,0,5,4020046.1
18152,24,1,0,85,77634,6,4,2001,0,1,561,420,487,0,0,1824872.1
79002,20,0,0,11,980,2,3,1991,0,0,5981,5613,745,0,10,7900697.1
14194,68,1,1,33,15625,2,7,2003,0,1,9140,9244,328,1,3,1429956.3
97392,48,0,1,83,29178,10,9,2016,1,1,2771,6219,167,0,2,9746606.6
33743,56,1,1,29,21945,10,8,2006,0,1,7330,3012,345,0,6,3382812.6
82853,67,0,1,72,20823,3,6,2015,0,0,3396,5127,332,1,0,8289491.5
61115,48,0,1,56,91611,1,10,1991,1,1,6995,5435,469,1,8,6116454.1
176,30,0,0,15,62932,6,3,2000,0,0,2325,6230,536,0,9,18985.0
31383,68,1,0,12,48525,7,1,2008,1,0,3741,6864,877,0,5,3144398.8
55327,22,1,0,59,76622,1,2,1993,1,1,7163,9333,504,1,8,5540589.3
88554,37,1,0,26,96016,3,6,2000,0,1,1261,6205,850,0,10,8859758.0
85424,18,1,1,26,67302,6,2,2005,1,0,6111,771,500,1,10,8548350.5
81793,15,0,1,59,30542,2,5,2006,0,1,9523,7963,242,0,2,8182431.6
34585,34,0,1,99,41029,6,2,2018,0,0,9137,9141,675,1,6,3471454.8
34159,84,0,1,25,16990,10,9,2004,1,0,6456,6496,467,0,10,3420308.4
12113,38,1,0,22,27403,4,2,2010,1,1,6550,7116,502,1,0,1218338.0
42981,49,0,0,73,18351,10,5,2014,0,1,7819,3219,785,0,10,4300680.4
47264,49,1,1,23,56118,10,5,1995,0,0,3771,5179,427,1,5,4732236.5
33856,86,1,1,14,1448,4,8,1993,1,0,8649,7495,769,0,6,3392172.3
8988,51,1,0,75,19265,2,2,2016,1,1,8758,1125,574,0,0,905757.6
83252,98,0,0,8,73242,4,1,1992,0,1,3015,1565,496,0,0,8326479.2
74788,45,1,1,3,6745,4,10,2009,1,1,4433,8411,773,1,9,7483945.9
43906,55,0,1,73,48720,10,9,2013,0,1,3357,9036,623,0,4,4397835.3
26089,30,1,1,6,56280,9,2,2013,1,1,4029,7946,554,0,9,2615548.3
69919,54,0,1,49,34026,9,1,2016,0,1,9331,790,500,0,4,6997870.6
79555,80,0,0,6,50025,2,3,1990,1,0,8575,3632,413,0,0,7956251.0
6049,99,0,0,37,21569,7,7,2000,0,1,3872,4019,944,0,8,608869.0
74171,68,0,1,90,22509,5,10,1997,1,1,1120,8316,961,0,1,7423971.7
6086,42,0,0,4,10079,1,3,1992,1,1,8861,4976,348,1,10,609401.2
32769,11,0,1,34,76030,10,5,2011,0,0,9745,7391,866,0,9,3283212.1
37442,66,1,0,75,54775,9,1,2003,0,0,5322,9093,812,0,1,3750097.3
97193,47,0,1,18,47816,10,2,2009,0,1,3810,843,488,0,5,9723642.9
35420,86,0,0,43,14428,5,4,2010,0,1,4993,1948,813,1,1,3543382.0
75520,53,1,1,23,5941,6,5,2002,0,1,8561,4759,765,0,9,7559921.2
98843,64,0,0,73,64231,9,6,2006,0,1,2936,1346,772,1,1,9888362.6
58041,71,1,0,29,15169,10,6,2016,0,1,5539,5102,141,1,2,5810358.6
60826,54,1,0,30,82621,3,2,2016,0,0,8428,5008,296,0,0,6087968.6
93244,20,0,0,63,58065,9,5,2001,1,1,2101,8122,253,0,3,9328474.1
18240,36,0,0,98,61330,4,9,2018,0,1,7451,832,311,0,1,1828031.8
19714,32,0,0,98,59635,1,1,2003,0,0,5509,3458,318,1,0,1978706.3
48757,41,0,0,51,13126,7,4,2017,1,1,9681,9892,278,0,0,4879405.7
5012,77,1,1,64,94755,3,6,2018,1,0,8597,9098,735,0,8,511059.8
8537,59,1,0,49,19292,9,8,1998,1,1,3152,3491,238,0,7,859540.8
77913,6,0,0,82,89070,9,3,2010,0,0,6930,9386,561,1,9,7794411.0
17595,96,1,1,99,7025,6,10,2021,1,0,4123,8800,253,0,6,1770417.1
71474,84,1,0,35,13061,5,8,2018,1,0,4363,549,442,1,8,7152718.8
25791,74,0,1,10,65096,2,10,2015,1,1,716,4892,302,0,5,2582155.5
96469,21,1,0,13,7761,2,9,1994,0,0,7532,2509,416,0,8,9651382.4
16114,98,1,1,25,32522,7,2,2020,1,1,3474,1546,460,1,1,1620468.0
1344,64,0,0,56,35869,7,6,2020,0,0,3576,8147,404,1,6,140104.0
38745,98,1,0,48,82441,5,7,2005,1,0,8840,9540,496,1,5,3883808.5
56217,69,1,0,61,28095,1,9,2011,1,1,9,4116,947,0,0,5629960.1
8904,96,1,1,37,47762,5,9,2016,0,0,173,6306,120,0,8,895624.6
56501,81,0,0,27,29635,5,7,2000,1,1,4877,1886,798,0,7,5651274.0
39215,18,1,0,21,2527,6,10,1994,0,0,5706,5647,415,0,7,3927273.4
10540,64,1,1,2,50820,5,1,1998,0,0,2045,7509,952,0,5,1059468.8
64807,70,1,1,93,61580,1,8,2020,1,0,2851,827,333,0,7,6489616.0
3939,40,1,1,70,91053,2,6,2021,1,1,724,8560,711,1,6,404238.1
11498,38,0,1,41,31410,6,2,2009,1,0,4035,3086,699,0,5,1154978.9
85272,89,1,0,34,1813,8,9,2005,0,1,7286,9107,359,1,3,8531221.5
39631,19,0,0,16,20762,1,4,1991,1,1,8386,7561,534,1,10,3964309.1
3763,30,0,1,20,31506,5,4,2003,0,0,4511,5874,838,0,10,381105.3
82953,36,0,0,94,10967,5,1,1992,1,0,9535,9545,634,1,2,8301213.2
48401,39,0,1,49,65129,1,2,2000,1,0,8188,8420,447,0,4,4846713.0
1832,94,0,1,76,74108,4,8,1992,1,1,1757,7469,937,0,10,190497.2
38761,7,0,1,6,99504,5,9,2018,1,1,6570,2131,512,0,2,3879029.8
89715,46,1,0,19,14625,10,4,2021,0,1,9802,4844,984,0,9,8978105.1
23541,83,1,0,3,49248,7,6,1991,1,0,2818,4241,970,1,4,2357500.1
20795,40,0,0,60,88810,9,10,2021,1,0,2716,4450,985,1,0,2083472.1
78620,70,0,0,90,31229,9,3,2019,1,0,4997,5988,423,1,5,7865911.9
96228,54,1,0,76,46927,6,2,2017,1,0,759,7870,724,1,0,9627177.7
88441,86,1,1,65,38191,1,9,2014,1,0,6096,8178,639,1,10,8854284.4
11260,75,0,0,67,69016,3,9,2008,1,0,9068,4289,976,1,6,1131709.8
92090,7,0,0,9,28735,9,7,2020,0,1,6989,8355,504,1,5,9210284.0
94674,52,1,1,78,48483,5,5,1991,1,1,8822,1723,590,0,4,9477047.1
23045,21,1,0,75,72570,5,5,1990,0,1,651,4309,607,0,0,2312202.0
65741,88,0,0,78,81087,1,3,2000,1,0,2518,4878,925,1,7,6575564.0
70062,61,1,1,100,38792,6,9,2018,1,0,6185,3192,674,0,2,7019332.8
71472,96,1,1,40,8617,8,2,2015,0,0,4405,143,159,1,1,7154589.5
53671,16,1,0,95,6249,9,10,2017,1,1,5731,5941,139,0,3,5378022.7
96142,6,0,1,79,94692,3,7,2020,1,0,1962,1455,832,1,1,9622454.0
2168,37,1,0,72,11939,4,4,2003,0,0,2069,3203,103,1,5,223041.3
57736,16,0,0,21,83855,9,6,1999,0,1,6099,1511,588,0,2,5775940.9
2840,17,1,0,26,94918,4,4,2004,1,0,6848,5362,294,1,10,288797.4
72993,21,1,0,16,52942,3,8,2006,0,1,2092,8931,898,0,6,7303799.6
47615,4,0,0,77,290,1,7,2006,0,0,4618,339,371,1,5,4768372.6
70087,79,1,1,81,81785,8,6,2017,0,1,1736,3512,601,0,6,7025221.7
93703,38,1,0,59,96835,5,4,2012,1,0,7305,4450,869,1,5,9378462.2
88975,15,0,1,37,26154,9,4,1993,0,1,6805,4188,880,0,7,8905181.3
24025,1,0,0,71,92726,1,3,1993,1,1,6503,3280,585,0,4,2406060.3
5577,44,0,0,79,36379,7,5,2014,0,0,8539,1227,747,1,5,565361.4
21293,25,0,0,24,30379,1,1,2007,1,0,2560,3384,242,0,9,2131214.7
14948,45,0,1,92,49373,7,4,1991,1,1,7167,7119,807,0,9,1505852.1
78627,56,1,1,98,37332,8,6,2007,0,0,3990,3059,851,0,1,7877631.7
82280,33,0,1,89,44585,1,1,2019,1,0,8129,4922,349,0,7,8235158.9
39818,4,1,0,94,98076,6,5,2009,0,0,6521,7389,148,1,2,3990192.9
43621,28,0,0,62,97969,2,9,2010,1,1,9613,2783,902,0,8,4364041.0
22714,17,0,0,48,99772,9,2,2009,1,1,6891,6202,439,1,1,2276626.9
1256,2,1,0,9,97976,10,9,2008,0,1,4159,4,390,0,3,130440.8
13440,31,0,0,83,97679,3,3,2006,0,1,6486,7265,548,0,4,1345546.6
19127,31,1,0,5,7475,2,9,2008,0,0,5387,4430,374,0,4,1914688.8
44227,21,0,0,73,9845,6,5,1999,0,1,1100,3132,155,1,4,4424786.9
39077,15,0,0,33,50692,10,8,1995,1,0,9471,1375,647,1,6,3908929.5
27610,29,1,1,53,70066,6,2,1994,1,1,2487,9804,880,0,8,2768020.4
59517,38,1,0,69,93928,8,8,2003,1,0,6831,2741,727,1,6,5958698.3
58330,58,1,1,2,26565,4,7,1992,0,0,473,781,186,1,10,5837640.2
36268,26,0,1,36,86710,10,10,1993,1,1,2822,9867,357,1,7,3631024.3
96037,58,1,0,4,16053,6,4,1993,0,0,2963,957,341,0,0,9606569.3
99291,89,0,0,40,38298,3,10,1990,1,1,4592,8562,369,1,1,9933729.0
40960,21,0,1,45,30112,5,7,2000,1,1,5163,2704,241,0,2,4102102.0
79786,89,1,1,87,87424,10,10,1990,1,1,4178,7083,151,0,8,7991735.0
83984,98,1,1,60,88045,4,10,2019,0,1,3399,4028,817,1,3,8409426.9
82519,97,0,1,93,76104,3,5,2002,0,1,7446,4137,815,0,0,8259491.2
67699,98,1,0,27,97638,4,9,2021,1,1,5976,31,899,1,6,6776755.1
7362,14,0,0,16,13055,4,1,2000,0,0,6445,440,631,1,7,738168.0
7935,37,0,0,93,17121,10,4,2010,0,1,2492,9225,628,1,10,803701.0
22737,17,1,0,5,5835,2,5,2006,1,1,5008,8462,582,0,5,2278169.6
45620,49,1,1,63,81978,7,5,2002,0,1,2875,8627,751,1,4,4572312.2
3790,7,0,1,55,55679,10,8,2021,0,0,319,3282,864,0,3,383898.1
47582,51,1,1,77,38250,1,5,2017,0,0,8450,5075,797,0,4,4771608.7
45739,67,1,0,52,59210,3,1,2005,1,0,5377,2146,225,1,7,4576141.5
44911,33,0,0,56,3014,10,6,2001,1,1,8835,9875,559,1,0,4495840.1
56540,64,1,1,63,12020,1,3,1990,0,1,3689,5304,346,0,8,5665613.0
60589,4,1,0,44,38501,3,7,2013,0,0,812,949,818,1,8,6062827.3
85083,70,0,0,33,15966,6,10,1994,1,1,1697,6032,573,1,3,8511641.4
72871,100,1,1,85,59245,4,6,2008,1,0,4451,4499,217,1,9,7292041.8
69426,70,0,1,37,55147,7,5,1996,1,1,6116,8775,272,1,9,6948093.6
29465,89,0,0,31,91289,6,9,1990,1,0,8262,2890,842,0,4,2948873.0
93373,79,1,1,74,94882,3,7,1990,0,1,4750,6912,552,0,4,9348395.0
70603,35,1,0,42,21908,8,1,2012,0,0,2976,8011,324,0,7,7065124.2
42117,95,1,1,24,45427,1,2,2012,1,0,4629,1482,350,1,1,4218152.2
11062,23,0,1,95,95085,8,2,2019,1,0,3872,8335,250,0,8,1116815.9
75112,87,1,0,58,92483,5,3,2004,0,1,4963,2337,147,1,8,7516112.4
77100,83,1,1,63,65843,8,7,2004,0,1,6924,3127,107,1,8,7719293.4
49310,63,1,0,80,91860,7,4,2006,1,0,9692,6240,176,1,7,4943199.6
92722,72,1,1,82,96132,2,10,2014,0,1,7623,4346,835,1,0,9283649.4
20401,88,1,1,3,18235,6,8,1994,0,1,8548,3330,313,1,1,2047409.4
67642,98,0,0,54,97506,5,8,2020,1,1,320,5182,777,1,5,6766834.0
32037,74,1,0,15,12406,1,6,2013,0,1,1969,240,970,1,7,3206943.3
49305,80,0,1,87,17394,6,1,2006,1,0,8898,3793,833,0,4,4939975.6
57581,22,1,0,34,11215,4,8,2000,1,0,1251,1650,115,0,5,5766399.0
14050,3,0,1,66,73565,7,1,2008,1,1,4215,2060,269,1,7,1413507.8
48524,37,0,0,77,33606,8,10,2014,1,1,1957,2388,383,0,8,4858483.4
13688,9,0,0,19,30657,3,4,1991,0,0,6489,8277,117,0,10,1369377.1
51490,96,1,0,61,37993,3,10,1998,0,0,3815,2621,779,0,3,5157896.8
10821,71,1,1,97,53893,5,7,1991,1,1,8154,4918,297,0,8,1100557.1
31045,100,1,0,35,22913,10,9,1990,1,0,1750,6368,404,0,0,3109000.0
65163,42,0,1,49,6352,5,1,2018,0,1,1666,6845,940,1,8,6521655.8
70614,38,0,1,9,23939,2,10,1994,1,0,8522,9457,628,0,2,7064089.4
58974,44,0,0,78,45032,2,9,2008,0,1,7758,829,278,0,7,5904218.8
31886,81,1,0,68,30832,4,7,2001,1,0,4397,2809,957,1,5,3192104.1
81573,98,1,0,57,30003,3,1,1992,1,0,808,9366,749,0,10,8163076.2
2609,84,0,1,88,33910,4,10,2012,0,0,7248,6156,545,0,1,270146.2
40906,58,0,1,29,15447,8,9,2008,0,0,9059,4328,201,1,9,4094554.8
85467,96,1,0,72,47070,7,10,2016,1,1,4319,8118,707,1,7,8552777.6
50890,49,0,1,90,77927,2,4,2020,0,0,180,1761,117,1,5,5094287.0
29019,52,0,0,27,10553,7,5,2016,0,0,3914,9094,729,0,0,2903072.6
56414,55,1,0,24,32319,5,1,2004,1,0,576,9972,770,0,7,5646944.4
14830,81,1,0,1,17641,1,10,1992,1,0,6151,1651,243,0,9,1487488.2
55785,82,1,0,91,49617,10,5,2010,1,1,1954,4648,632,0,10,5590650.0
73717,72,1,1,39,93032,3,9,2017,1,1,2569,3531,449,0,9,7380635.7
37017,26,0,1,75,4978,7,7,2000,0,0,2197,1052,655,1,6,3709665.0
39758,19,1,1,2,98096,9,5,2011,1,0,9954,9859,823,1,0,3983187.1
42907,62,0,0,93,15928,3,4,2013,0,1,1883,3317,415,0,1,4296273.3
1937,54,1,0,90,29408,2,5,2009,1,0,5879,9334,254,1,7,201865.9
44414,70,0,0,94,54108,8,1,2003,1,0,8675,4871,933,1,0,4449908.3
40231,84,0,1,41,64474,4,5,1999,0,0,5700,303,758,1,0,4030226.9
9494,62,1,0,82,58018,9,3,2015,0,0,9288,9682,932,1,10,956275.5
14881,68,1,0,88,9188,8,9,2007,1,1,9590,3549,209,1,10,1498063.7
196,56,0,1,98,53558,8,6,2014,1,0,2663,1650,403,1,10,23818.4
66657,25,0,0,32,5768,4,10,1997,0,0,6454,8994,285,1,1,6668307.7
99303,44,1,0,76,81618,7,10,1998,0,1,9151,9881,875,1,7,9940504.8
81012,92,1,0,7,92589,4,3,2012,0,0,6946,4122,585,1,7,8104126.2
95097,10,1,0,47,967,9,8,1995,1,1,5643,5828,626,0,6,9513855.5
55047,22,1,1,15,32537,10,1,2013,0,0,287,3717,574,0,3,5512488.3
58958,10,1,0,42,56337,6,1,1997,1,1,7832,551,914,0,5,5903746.7
89167,93,1,0,49,36323,3,6,2013,1,1,1458,6354,924,0,10,8923665.3
94540,98,1,1,20,74321,2,1,2012,1,0,5199,1873,568,0,2,9460696.2
94471,30,1,1,79,55210,6,1,2011,0,1,1327,6342,285,0,3,9454072.1
79445,43,0,1,51,11894,6,8,1990,0,0,414,7680,381,0,6,7948637.0
63434,99,0,1,51,83026,1,3,2003,0,1,524,2398,556,0,4,6351082.3
91554,81,0,0,79,12268,4,10,1999,0,1,9184,9063,210,0,6,9157895.9
77716,85,0,0,28,8928,7,1,2006,1,0,2286,4964,968,1,5,7773638.6
26216,36,1,1,41,22419,7,9,2011,0,0,2876,1933,668,1,0,2628209.1
48768,37,1,1,86,84665,9,6,2016,0,0,2302,9038,411,0,6,4887404.6
99058,82,0,0,76,12232,10,6,1993,1,1,5627,2820,452,0,7,9909863.3
98106,98,0,0,3,47065,5,6,1992,1,0,8617,2299,616,0,1,9811465.2
32951,20,1,0,53,75542,5,1,1992,0,1,1204,8965,752,0,0,3300626.2
65931,71,0,0,84,85353,4,7,2017,1,0,4220,8544,125,1,4,6595633.7
93506,20,1,0,28,7068,8,9,2017,1,0,5297,1410,306,1,8,9356982.7
62530,32,1,1,75,37198,6,3,1993,1,0,1036,3428,278,0,6,6267352.3
11063,47,0,1,13,51572,4,10,1997,1,1,1039,3061,940,1,0,1112469.7
56643,14,1,0,58,92542,4,4,2018,1,1,6952,8746,504,0,7,5673199.8
48603,33,0,0,29,59422,3,7,2001,1,0,2968,2079,903,0,8,4862648.1
8808,85,1,0,37,93756,5,10,1998,1,1,9287,4979,416,0,5,888730.8
66279,47,1,0,9,21934,3,2,2003,0,1,5079,3156,128,0,10,6631365.3
35631,54,1,0,7,77355,10,6,2018,1,1,216,1339,775,1,10,3568002.8
52655,82,0,0,6,64588,4,4,1990,1,0,5798,2978,750,1,10,5266351.0
7159,38,0,0,28,85510,8,7,2015,1,1,4011,7080,126,0,2,718273.5
90177,50,1,0,32,56996,1,7,2018,0,0,9300,4271,242,0,8,9024117.8
16127,73,0,1,6,28345,1,8,2005,1,1,3055,4172,286,0,6,1615094.5
60299,99,1,1,30,64649,2,3,2014,1,0,6445,118,949,0,0,6035836.4
90626,81,0,0,10,93641,10,10,2007,1,1,4768,7829,921,1,5,9064610.7
50815,59,1,1,59,77685,2,4,2009,1,0,5729,1241,605,0,8,5091098.9
43843,28,0,1,99,13465,2,5,1990,1,1,7431,2814,844,1,0,4389604.0
9145,20,1,0,59,73838,2,5,2009,1,0,8147,3620,841,0,4,919003.9
56778,85,0,0,67,17036,7,6,2005,0,1,3260,3275,511,0,9,5679689.5
71595,100,0,1,4,7270,8,9,2017,1,1,2507,6043,653,1,6,7164867.7
18604,63,0,0,23,15859,1,10,2003,1,0,96,7979,995,1,4,1861172.3
81448,44,0,0,24,89622,6,10,1996,1,0,200,7801,190,1,8,8146243.6
81548,51,1,1,71,43662,4,3,2016,0,0,3118,906,480,1,2,8161315.6
11524,24,1,1,65,15883,9,8,2018,1,0,9789,9878,331,0,10,1161912.8
20175,19,1,0,8,85910,7,10,2021,1,0,3148,5392,765,0,2,2022153.1
28555,76,1,1,40,80056,5,9,2018,0,0,1267,626,534,0,0,2860957.8
79096,79,1,1,15,30646,1,7,2005,1,0,202,5657,698,1,8,7917449.5
74133,92,1,0,92,89313,1,7,1991,1,0,7539,1538,250,0,6,7424902.1
58402,85,1,0,65,95691,8,8,2011,1,0,9446,6935,805,1,3,5848466.1
84630,33,0,0,18,19661,9,5,1997,0,0,5163,8557,428,1,4,8464747.7
1405,96,1,1,16,73434,8,4,1998,0,1,6851,481,538,0,8,148112.8
42760,89,0,1,23,59407,9,3,2021,0,1,1703,6783,190,0,1,4280171.1
64693,12,1,0,10,75306,8,3,2001,0,0,9194,8454,352,1,8,6472400.1
88174,23,0,1,84,87584,6,1,1994,0,0,7601,137,380,1,0,8824737.4
80947,94,1,1,48,2005,2,5,2006,0,0,1216,4439,187,0,3,8103183.6
32472,91,1,0,84,94,2,1,2020,1,1,4153,6976,142,1,5,3252820.0
22422,53,1,0,84,38918,2,8,1999,1,1,1457,9372,374,0,1,2252826.9
7155,93,0,1,56,55178,7,10,1990,0,0,9507,641,142,1,5,724105.0
44966,52,0,0,18,32003,1,10,2020,1,0,5180,6140,328,1,8,4497556.0
24150,37,1,1,57,11350,9,3,2005,1,1,7994,3085,216,1,4,2427187.5
26901,75,0,0,38,56961,8,3,2015,0,0,7844,5305,994,1,7,2693285.5
99820,12,0,0,72,18601,7,4,1994,1,0,4603,7793,401,1,2,9987501.4
50550,11,0,1,49,31498,2,8,1996,1,1,5305,30,533,0,3,5060805.6
24896,93,0,1,11,17711,6,4,2019,0,1,4997,8672,973,0,4,2494839.9
